xs,groups,filter_type,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success
xs0,groups3,single,[3880],120,"{'thickness': 2.794880764263495, 'norm': 1.9084088099663963, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00034642312675714493, 'bg1': -0.00028315267991274595, 'bg2': -0.00028714851941913366}","{'thickness': 1.8343162418857109, 'norm': 0.8146321056894165, 'temp': 300.0, 'p1': -4.156920976787189, 'cellulose': np.float64(0.015414365514527392), 'α': np.float64(0.9845856344854726), 'ext_l2': 0.0, 'ext_Gg2': 7.255447916046376, 'ext_L2': 27.60710236393571, 'α0': 3.0891369044364647, 'β0': 4.9235410719465325, 'bg0': -0.00034642312675714493, 'bg1': -0.00028315267991274595, 'bg2': -0.00028714851941913366}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",6480.165223749917,True
xs0,groups3,single,[3830],50,"{'thickness': 2.788053902462364, 'norm': 1.8478501075486249, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.1233335625147447, 'bg1': -0.07425155979581177, 'bg2': 0.0520569309592247}","{'thickness': 2.366921315440268, 'norm': 1.1143904692693127, 'temp': 300.0, 'p1': -4.431263399685289, 'cellulose': np.float64(0.011759514700069954), 'α': np.float64(0.98824048529993), 'ext_l2': 0.0, 'ext_Gg2': 667.5354153000146, 'ext_L2': 66752.03017133307, 'α0': 4.407152947549186, 'β0': 3.545785429113274, 'bg0': 0.12439031538087875, 'bg1': -0.0455865862313658, 'bg2': -0.04652798641473055}","{'thickness': 4.926152528484023e-08, 'norm': 0.07599989924696034, 'temp': 0, 'p1': 0.7145264241799727, 'cellulose': 0.00830367483988869, 'α': 0.00830367380745169, 'ext_l2': 0, 'ext_Gg2': 271779689.5459988, 'ext_L2': 27108699292.65917, 'α0': 0.4124588175273276, 'β0': 0.1641159435950224, 'bg0': 0.0682968627201222, 'bg1': 0.017608232314670447, 'bg2': 0.06048859979132481}",121.30408737821085,True
xs0,groups3,single,[3860],350,"{'thickness': 3.3008827452344587, 'norm': 2.6174336147765946, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.5053119730437174, 'bg1': 0.5804424432571977, 'bg2': 2.6817285569850355}","{'thickness': 3.801837959796268, 'norm': 4.013195761342729, 'temp': 300.0, 'p1': -5.231559760209681, 'cellulose': np.float64(0.005316762534446146), 'α': np.float64(0.9946832374655539), 'ext_l2': 0.0, 'ext_Gg2': 1207.810633194732, 'ext_L2': 120639.58441733997, 'α0': 237.845770685322, 'β0': 2.171685162754585, 'bg0': -2.5431705680675805, 'bg1': 0.580325395683758, 'bg2': 2.5252467456739396}","{'thickness': 0.9140124019489765, 'norm': 5.354436481034664, 'temp': 0, 'p1': 9.686415395548035, 'cellulose': 0.05122655513487035, 'α': 0.05122656214014881, 'ext_l2': 0, 'ext_Gg2': 9344590627.53605, 'ext_L2': 934860407168.6945, 'α0': 311996635463.42645, 'β0': 0.7062000427724828, 'bg0': 0.06735305416809798, 'bg1': 0.03280520942293018, 'bg2': 0.16848783842737813}",149529.64949383118,True
xs0,groups3,single,[3890],80,"{'thickness': 3.056282168663267, 'norm': 2.229584724119748, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.10097306210082024, 'bg1': -0.08645758219063282, 'bg2': 0.1466794345760718}","{'thickness': 1.9514169139943212, 'norm': 0.7674532556495731, 'temp': 300.0, 'p1': -7.63554974019411, 'cellulose': np.float64(0.0004827398816773627), 'α': np.float64(0.9995172601183226), 'ext_l2': 0.0, 'ext_Gg2': 423.31180668119197, 'ext_L2': 42226.94742304622, 'α0': 3.85490880180605, 'β0': 4.182534376779627, 'bg0': 0.17667921190150082, 'bg1': -0.060505417990498245, 'bg2': -0.10819475119933486}","{'thickness': 0.16039125191194561, 'norm': 0.15583492879266178, 'temp': 0, 'p1': 35.813666384384355, 'cellulose': 0.01728033915332858, 'α': 0.017280369697030225, 'ext_l2': 0, 'ext_Gg2': 1792906779.8556502, 'ext_L2': 178979796105.06583, 'α0': 0.5022199917142709, 'β0': 0.36870861635108215, 'bg0': 0.12102060241456626, 'bg1': 0.03513916367959202, 'bg2': 0.09582803887034685}",672.5590013964448,True
xs0,groups3,single,[3850],210,"{'thickness': 3.47105257121597, 'norm': 2.8625469062114526, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.2375042497878894, 'bg1': -0.3844125480391085, 'bg2': -0.9373693951638415}","{'thickness': 3.538850885138716, 'norm': 3.641448225134297, 'temp': 300.0, 'p1': -2.9378199066455437, 'cellulose': np.float64(0.050315344071795165), 'α': np.float64(0.9496846559282048), 'ext_l2': 0.0, 'ext_Gg2': 1064.6951360825235, 'ext_L2': 106467.49724760385, 'α0': 6.1931066807858, 'β0': 3.611527017373749, 'bg0': 1.2175494596594945, 'bg1': -0.39052625617478043, 'bg2': -0.8752223799237981}","{'thickness': 1.1523074818721482, 'norm': 5.154569764650149, 'temp': 0, 'p1': 0.920561436632248, 'cellulose': 0.043987841054744854, 'α': 0.043987839887430755, 'ext_l2': 0, 'ext_Gg2': 0.02554834387821767, 'ext_L2': 109711.20527121291, 'α0': 5.915448115789879, 'β0': 1.7109698185451507, 'bg0': 0.35309718071356105, 'bg1': 0.10767463941759636, 'bg2': 0.2759702463410465}",27537.551728435752,True
xs0,groups3,single,[3820],410,"{'thickness': 3.24552903077908, 'norm': 2.4467154803951767, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.00448312412481755, 'bg1': -0.06504579598549753, 'bg2': 0.2526204449823126}","{'thickness': 1.7848094598836743, 'norm': 0.5950232698132927, 'temp': 300.0, 'p1': -7.344162921638132, 'cellulose': np.float64(0.0006459366868015478), 'α': np.float64(0.9993540633131984), 'ext_l2': 0.0, 'ext_Gg2': 210.67685885891362, 'ext_L2': 27.158870856358597, 'α0': 884.4898560443252, 'β0': 3.5690492111596805, 'bg0': 0.03271380939986557, 'bg1': -0.019241523812524974, 'bg2': 0.011737556080333889}","{'thickness': 0.4509201757116738, 'norm': 0.19279659696143775, 'temp': 0, 'p1': 0.00029372459286700363, 'cellulose': 1.8960493808164278e-07, 'α': 1.8960481659049134e-07, 'ext_l2': 0, 'ext_Gg2': 2360.4580466984107, 'ext_L2': 1818.4302753967131, 'α0': 1795012703517.7249, 'β0': 1.6762565330054937, 'bg0': 0.02888185173745761, 'bg1': 5.688941700928839e-06, 'bg2': 0.05276587409121375}",120460.10340089275,True
xs0,groups3,single,[3880],190,"{'thickness': 4.649794358394753, 'norm': 7.407230825698722, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00019008107483386993, 'bg1': -0.00010746647603809834, 'bg2': -0.00033014058135449886}","{'thickness': 4.006770189572107, 'norm': 9.999993334795667, 'temp': 300.0, 'p1': -4.026322934706087, 'cellulose': np.float64(0.01752712705940679), 'α': np.float64(0.9824728729405933), 'ext_l2': 0.0, 'ext_Gg2': 162.26010412529467, 'ext_L2': 16616.88817853796, 'α0': 0.6274290053984274, 'β0': 0.6209654226940171, 'bg0': -0.0001900813076645136, 'bg1': -0.00010746647603809834, 'bg2': -0.00033014058135449886}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",45270.45605786068,True
xs0,groups3,single,[3890],220,"{'thickness': 3.2652525257127945, 'norm': 2.590844905881, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0001371112884953618, 'bg1': -9.497359860688448e-05, 'bg2': -0.0001726278569549322}","{'thickness': 2.663435657862049, 'norm': 4.595479093418317, 'temp': 300.0, 'p1': -1.8506706881226993, 'cellulose': np.float64(0.13579416977156752), 'α': np.float64(0.8642058302284323), 'ext_l2': 0.0, 'ext_Gg2': 37.92378505240779, 'ext_L2': 32455.973664158977, 'α0': 2.5867850184892367, 'β0': 97.25789247000516, 'bg0': -0.00012133328709751368, 'bg1': -8.404452819377184e-05, 'bg2': -0.00015276274643838406}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",42602.01010863402,True
xs0,groups3,single,[3890],550,"{'thickness': 3.4046295901719987, 'norm': 2.426884890252561, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -4.577225234475918, 'bg1': 1.2219442094210535, 'bg2': 4.3081387834390625}","{'thickness': 2.438514772735582, 'norm': 3.0561067345687545, 'temp': 300.0, 'p1': -1.7706271787590087, 'cellulose': np.float64(0.14546435047519582), 'α': np.float64(0.8545356495248041), 'ext_l2': 0.0, 'ext_Gg2': 179.89573362135303, 'ext_L2': 191181.75225265528, 'α0': 8.702172001850412, 'β0': 34.764444240955, 'bg0': 0.10764340334571898, 'bg1': -0.03697743336670101, 'bg2': -0.08424834650941193}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",281361.8000564066,True
xs0,groups3,single,[3920],70,"{'thickness': 2.4905876239724978, 'norm': 1.5030114036106985, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00011123344302177429, 'bg1': -0.00012896745465695858, 'bg2': 3.826513420790434e-05}","{'thickness': 2.063890913014729, 'norm': 1.3407670862232528, 'temp': 300.0, 'p1': -2.778277272040061, 'cellulose': np.float64(0.0585093816480348), 'α': np.float64(0.9414906183519652), 'ext_l2': 0.0, 'ext_Gg2': 691.0744594721347, 'ext_L2': 27300.20626851859, 'α0': 3.639765516553851, 'β0': 3.2056707984399866, 'bg0': -0.00011123344302177429, 'bg1': -0.00012896745465695858, 'bg2': 3.826513420790434e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",668.1952016859234,True
xs0,groups3,single,[3950],110,"{'thickness': 3.7976184882558774, 'norm': 4.076391193552036, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0003410332137718797, 'bg1': -0.0002085515297949314, 'bg2': -0.0005308982217684388}","{'thickness': 3.374116586863829, 'norm': 5.747396188619186, 'temp': 300.0, 'p1': -3.3641494731434953, 'cellulose': np.float64(0.03343486493779898), 'α': np.float64(0.9665651350622011), 'ext_l2': 0.0, 'ext_Gg2': 1.107060435241447, 'ext_L2': 81.74711096631259, 'α0': 0.8981043670314027, 'β0': 0.6824870425937403, 'bg0': -0.0003410332137718797, 'bg1': -0.0002085515297949314, 'bg2': -0.0005310962442308664}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",16308.320550772429,True
xs0,groups3,single,[3900],900,"{'thickness': 2.612240244075938, 'norm': 1.3887931137228475, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.004161990364082158, 'bg1': 0.07150305830873549, 'bg2': -0.22250501287635416}","{'thickness': 2.331542095286768, 'norm': 1.7864996667860427, 'temp': 300.0, 'p1': -2.6379551705833553, 'cellulose': np.float64(0.06673527821295716), 'α': np.float64(0.9332647217870428), 'ext_l2': 0.0, 'ext_Gg2': 516.5016328595124, 'ext_L2': 51678.74547050816, 'α0': 1.0904696603039732, 'β0': 4.483539744448869, 'bg0': 0.0018254786264151335, 'bg1': 0.0730367930373177, 'bg2': -0.23635495931375772}","{'thickness': 0.5857584254819822, 'norm': 1.7078279333774875, 'temp': 0, 'p1': 0.8718413885206958, 'cellulose': 0.05429974725194555, 'α': 0.0542997478675478, 'ext_l2': 0, 'ext_Gg2': 8160013698.019964, 'ext_L2': 815908394485.58, 'α0': 0.44741627603409195, 'β0': 4.524813887545853, 'bg0': 10.803178681106349, 'bg1': 2.89132528397077, 'bg2': 10.10932679347039}",394572.3748295423,True
xs0,groups3,single,[3870],70,"{'thickness': 2.9557090446856407, 'norm': 2.0833993126813133, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.17363268113695085, 'bg1': -0.09382837370503694, 'bg2': 0.034312600968405604}","{'thickness': 2.005109203465916, 'norm': 0.8007431415006784, 'temp': 300.0, 'p1': -6.667035758699234, 'cellulose': np.float64(0.0012705478236012546), 'α': np.float64(0.9987294521763987), 'ext_l2': 0.0, 'ext_Gg2': 569.3346003971877, 'ext_L2': 56910.158399087806, 'α0': 4.259131860995818, 'β0': 3.9019876619413942, 'bg0': 0.17425399436615407, 'bg1': -0.06140058650635183, 'bg2': -0.10150361713021994}","{'thickness': 0.06046954195655188, 'norm': 1.2939972649155268e-05, 'temp': 0, 'p1': 3.9244392617116994, 'cellulose': 0.004979852567463767, 'α': 0.004979850969952905, 'ext_l2': 0, 'ext_Gg2': 687613313.3073031, 'ext_L2': 68644592996.779175, 'α0': 0.4051885798084203, 'β0': 0.2609804167274907, 'bg0': 0.0627679511513365, 'bg1': 0.01948655410157252, 'bg2': 0.047390614793099355}",253.1948647450724,True
xs0,groups3,single,[3830],650,"{'thickness': 4.999898015568011, 'norm': 5.405893266910684, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -4.101331127109006, 'bg1': 1.183369598700665, 'bg2': 3.5895626244600862}","{'thickness': 4.670600116756194, 'norm': 6.665814941507593, 'temp': 300.0, 'p1': -4.156586584443966, 'cellulose': np.float64(0.015419441330266098), 'α': np.float64(0.9845805586697339), 'ext_l2': 0.0, 'ext_Gg2': 1723.1870313239322, 'ext_L2': 172194.50630596039, 'α0': 5.385028501913303, 'β0': 2.8798880612776623, 'bg0': -4.108303618384525, 'bg1': 1.178770046448335, 'bg2': 3.5766779640689492}","{'thickness': 2.7043693467480083, 'norm': 17.076834297938166, 'temp': 0, 'p1': 3.7756988326564045, 'cellulose': 0.05732145974326838, 'α': 0.05732145392714854, 'ext_l2': 0, 'ext_Gg2': 47129699858.10903, 'ext_L2': 4711268234232.35, 'α0': 7.05131394315948, 'β0': 1.7042758983687045, 'bg0': 0.15496226270425068, 'bg1': 0.056684040435427095, 'bg2': 0.14608049442038343}",299165.1696176622,True
xs0,groups3,single,[3890],650,"{'thickness': 2.649867237314494, 'norm': 1.2786316354068181, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.0225936827482656, 'bg1': 0.39515076321549714, 'bg2': 0.5579786692978814}","{'thickness': 1.6954908207064248, 'norm': 0.5818412832410086, 'temp': 300.0, 'p1': -11.03619028839211, 'cellulose': np.float64(1.6107808616264303e-05), 'α': np.float64(0.9999838921913838), 'ext_l2': 0.0, 'ext_Gg2': 10.311551120527064, 'ext_L2': 35.32552790397325, 'α0': 3.4946305703344733, 'β0': 121.21682416677668, 'bg0': -1.780253661214374, 'bg1': 0.8021822242299095, 'bg2': 0.5004338206490502}","{'thickness': 0.24665323795019028, 'norm': 0.25541166104006746, 'temp': 0, 'p1': 3348.133474201926, 'cellulose': 0.05393022438385125, 'α': 0.05393170362741954, 'ext_l2': 0, 'ext_Gg2': 3.4759050762656045, 'ext_L2': 61.34130027518384, 'α0': 2.056178659863659, 'β0': 1800339.2426027416, 'bg0': 49.00949464065475, 'bg1': 12.595086429500261, 'bg2': 47.653974974239404}",314874.5848971097,True
xs0,groups3,single,[3930],550,"{'thickness': 2.4715965424874593, 'norm': 0.928827554636866, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 5.7424239825923, 'bg1': -1.151063083554618, 'bg2': -6.753290084307082}","{'thickness': 2.1982216816561406, 'norm': 1.2206052962894323, 'temp': 300.0, 'p1': -3.676954696209984, 'cellulose': np.float64(0.024675612906137737), 'α': np.float64(0.9753243870938623), 'ext_l2': 0.0, 'ext_Gg2': 15.2810954444621, 'ext_L2': 1452.791021336941, 'α0': 2.7966559270616296, 'β0': 3.343277541662355, 'bg0': 5.729546710848808, 'bg1': -1.1465017284499481, 'bg2': -6.747055955347605}","{'thickness': 0.267074606384139, 'norm': 0.5233029937285182, 'temp': 0, 'p1': 1.5904549670507824, 'cellulose': 0.038277045694756456, 'α': 0.03827704312664767, 'ext_l2': 0, 'ext_Gg2': 14109.77559627363, 'ext_L2': 1742648.2997370684, 'α0': 1.6554110853406991, 'β0': 1.738366074141239, 'bg0': 55.46771609945042, 'bg1': 14.229912415441554, 'bg2': 54.041670629415336}",232146.48597702483,True
xs0,groups3,single,[3870],210,"{'thickness': 3.666253558798992, 'norm': 3.3294172533975956, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.45873368554748595, 'bg1': 0.05829711223486811, 'bg2': 0.69242047611624}","{'thickness': 2.3315468429721036, 'norm': 1.1977569559660173, 'temp': 300.0, 'p1': -4.740444415427653, 'cellulose': np.float64(0.008659128024074722), 'α': np.float64(0.9913408719759254), 'ext_l2': 0.0, 'ext_Gg2': 7507.3541609345675, 'ext_L2': 2808.785445058637, 'α0': 2.079659117962803, 'β0': 1.605259196212502, 'bg0': 0.43604122870601714, 'bg1': -0.15609157574363053, 'bg2': -0.27931557793635875}","{'thickness': 0.2130494614634069, 'norm': 0.22192104602880197, 'temp': 0, 'p1': 0.00025611016094569523, 'cellulose': 2.198487409127699e-06, 'α': 2.198487494036295e-06, 'ext_l2': 0, 'ext_Gg2': 676632.4255615477, 'ext_L2': 284793.9261307695, 'α0': 0.7606076897091788, 'β0': 0.43133164775355415, 'bg0': 0.5774068039983538, 'bg1': 0.18179691173481854, 'bg2': 0.4560639107046314}",24636.22772468138,True
xs0,groups3,single,[3930],400,"{'thickness': 4.999999978174956, 'norm': 9.809581235654013, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.280568540096283e-09, 'bg1': -4.656612873077393e-10, 'bg2': -3.3760443329811096e-09}","{'thickness': 3.1819034757681823, 'norm': 9.999997990930922, 'temp': 300.0, 'p1': -1.6167237345127088, 'cellulose': np.float64(0.16565720298990105), 'α': np.float64(0.834342797010099), 'ext_l2': 0.0, 'ext_Gg2': 0.969477330984847, 'ext_L2': 11941.837586172622, 'α0': 2.556299344761478, 'β0': 7.84498966674943, 'bg0': -1.280568540096283e-09, 'bg1': -0.0010933864396065474, 'bg2': -3.3760443329811096e-09}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",246581.08054867445,True
xs0,groups3,single,[3950],510,"{'thickness': 4.982856495521936, 'norm': 6.130952804440037, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -9.499921643408015, 'bg1': 2.5532005683053285, 'bg2': 8.894922662409954}","{'thickness': 1.8579263991022332, 'norm': 0.7162972443192802, 'temp': 300.0, 'p1': -12.70243813098976, 'cellulose': np.float64(3.0436863115210245e-06), 'α': np.float64(0.9999969563136885), 'ext_l2': 0.0, 'ext_Gg2': 76.28371359359232, 'ext_L2': 38253.414059249146, 'α0': 1411.383011619173, 'β0': 9.915066236952024, 'bg0': -10.197288549155928, 'bg1': 2.761621071607806, 'bg2': 8.892101778066717}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",193565.73557689926,True
