xs,groups,filter_type,error,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success
xs0,groups3,simple,,[0],200.0,"{'thickness': 0.8462128646660496, 'norm': 0.11676483295047162, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 2.896995283663273e-06, 'bg1': 1.4710240066051483e-06, 'bg2': 9.14710108190775e-06}","{'thickness': 1.8703652817331746, 'norm': 0.7428936768830908, 'temp': 300.0, 'p1': -6.1345693537464605, 'cellulose': np.float64(0.002161973822137546), 'α': np.float64(0.9978380261778624), 'ext_l2': 0.0, 'ext_Gg2': 267.59342445674184, 'ext_L2': 3169.9221689558967, 'α0': 12.239801340057799, 'β0': 6.540681569263424, 'bg0': 2.896995283663273e-06, 'bg1': 1.4710240066051483e-06, 'bg2': 9.14710108190775e-06}","{'thickness': 0.1888878479221964, 'norm': 0.25603017616698526, 'temp': 0, 'p1': 15.76136727369695, 'cellulose': 0.03400199274157569, 'α': 0.03400198417976843, 'ext_l2': 0, 'ext_Gg2': 36896734.75579966, 'ext_L2': 438048309.5796767, 'α0': 15.825299164868674, 'β0': 3.463683487245359, 'bg0': 2703043.972336994, 'bg1': 410436.44688447827, 'bg2': 7130308.144216113}",185.75295989723276,True
xs0,groups3,simple,,[0],110.0,"{'thickness': 2.9709287625824716, 'norm': 1.7923434560459064, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.954274299205281, 'bg1': 0.7016542889177799, 'bg2': 3.0777842726092786}","{'thickness': 2.8763024007813076, 'norm': 4.198193155807147, 'temp': 300.0, 'p1': -2.162998068837471, 'cellulose': np.float64(0.10312283440343137), 'α': np.float64(0.8968771655965686), 'ext_l2': 0.0, 'ext_Gg2': 74.15563583609675, 'ext_L2': 836473.6861818713, 'α0': 92.59656179157405, 'β0': 2.86698173539908, 'bg0': 0.09879401500802487, 'bg1': -0.0397967571625486, 'bg2': -0.04308688605669886}","{'thickness': 0.42419076409821327, 'norm': 2.6158012227304446, 'temp': 0, 'p1': 0.3708643908822947, 'cellulose': 0.034300696929743336, 'α': 0.034300696450693835, 'ext_l2': 0, 'ext_Gg2': 9619.956687368125, 'ext_L2': 108983847.72231172, 'α0': 93412.0510889618, 'β0': 0.8381507556386701, 'bg0': 0.34446916512388864, 'bg1': 0.10462311488970494, 'bg2': 0.28111478681551394}",72.72274564224664,True
xs0,groups3,simple,,[0],80.0,"{'thickness': 2.943641294762422, 'norm': 1.8625945433394988, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0006288107251748443, 'bg1': -0.0004473690642043948, 'bg2': -0.0006489232182502747}","{'thickness': 2.9375842984642686, 'norm': 5.418208473701361, 'temp': 300.0, 'p1': -2.1841546874437157, 'cellulose': np.float64(0.1011824550810106), 'α': np.float64(0.8988175449189894), 'ext_l2': 0.0, 'ext_Gg2': 27.292304758854137, 'ext_L2': 13114.608440493224, 'α0': 0.7778589340609432, 'β0': 1.3735431572961694, 'bg0': -0.0006288107251748443, 'bg1': -0.0004473690642043948, 'bg2': -0.0006489232182502747}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",64.56416303514384,True
xs0,groups3,simple,,[0],150.0,"{'thickness': 2.712902723541462, 'norm': 1.5325022408600797, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0006424307357519865, 'bg1': -0.0006815972737967968, 'bg2': 2.6012305170297623e-05}","{'thickness': 2.712896006951739, 'norm': 4.137998687784452, 'temp': 300.0, 'p1': -2.07749011315941, 'cellulose': np.float64(0.11130399110541316), 'α': np.float64(0.8886960088945868), 'ext_l2': 0.0, 'ext_Gg2': 1391.243042444895, 'ext_L2': 140444.56979824216, 'α0': 1.7817988765676582, 'β0': 1.5198583374513446, 'bg0': -0.0006424307357519865, 'bg1': -0.0006815972737967968, 'bg2': 2.6012305170297623e-05}","{'thickness': 1.198374540418554, 'norm': 6.8996353160578465, 'temp': 0, 'p1': 0.516431516580775, 'cellulose': 0.051083036375307346, 'α': 0.051083036954087876, 'ext_l2': 0, 'ext_Gg2': 34819306817.38275, 'ext_L2': 3514255816769.97, 'α0': 1.0273544474061294, 'β0': 1.232760008932803, 'bg0': 3259956.132711772, 'bg1': 5461457.487326884, 'bg2': 84533.61942440312}",350.27189787319287,True
xs0,groups3,simple,,[0],170.0,"{'thickness': 4.25346022889845, 'norm': 4.556488665342691, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0050903355004265904, 'bg1': -0.07492588914465159, 'bg2': 0.29781689785886556}","{'thickness': 2.2956235653303905, 'norm': 1.468937433581878, 'temp': 300.0, 'p1': -2.8499664880101516, 'cellulose': np.float64(0.05468304951913372), 'α': np.float64(0.9453169504808663), 'ext_l2': 0.0, 'ext_Gg2': 129.73893986757966, 'ext_L2': 12137.050882594536, 'α0': 10.086033918802231, 'β0': 8.820172496565254, 'bg0': 0.013943310012109578, 'bg1': -0.01898900920059532, 'bg2': 0.04493395413737744}","{'thickness': 0.5139629622235478, 'norm': 0.6366257515278188, 'temp': 0, 'p1': 0.0004806710404614582, 'cellulose': 2.4847238470925035e-05, 'α': 2.4847238274580718e-05, 'ext_l2': 0, 'ext_Gg2': 5453.905471704338, 'ext_L2': 4810761.366656108, 'α0': 8.825133547737261, 'β0': 4.41244999167536, 'bg0': 0.45377014861630294, 'bg1': 0.13364564406367488, 'bg2': 0.35844990282729394}",130.727793187099,True
xs0,groups3,simple,,[0],40.0,"{'thickness': 2.990497828202356, 'norm': 1.9769729902131297, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0013981659431010485, 'bg1': -0.0013756761327385902, 'bg2': -0.00023884826805442572}","{'thickness': 2.5821182548580826, 'norm': 3.2071269710361934, 'temp': 300.0, 'p1': -2.2476278383363955, 'cellulose': np.float64(0.09555427919257475), 'α': np.float64(0.9044457208074252), 'ext_l2': 0.0, 'ext_Gg2': 0.0011631147656121499, 'ext_L2': 99998.34945031443, 'α0': 2.662653885461254, 'β0': 2.6333624925004746, 'bg0': -0.001398166292347014, 'bg1': -0.0013756584376096725, 'bg2': -0.00023884826805442572}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",49.77167630986864,True
xs0,groups3,simple,,[0],100.0,"{'thickness': 4.53412030429916, 'norm': 5.255527460239901, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.2637438719393685, 'bg1': -0.40209830889943987, 'bg2': -0.8932724216720089}","{'thickness': 3.9893270927467563, 'norm': 5.866233746435226, 'temp': 300.0, 'p1': -2.7636524707873704, 'cellulose': np.float64(0.059320224875163155), 'α': np.float64(0.9406797751248369), 'ext_l2': 0.0, 'ext_Gg2': 1333.6832958418893, 'ext_L2': 133314.88123302232, 'α0': 23.454689453043212, 'β0': 4.5091599368907005, 'bg0': 1.2506198944756761, 'bg1': -0.4054682634305209, 'bg2': -0.8897033868124709}","{'thickness': 1.466904785509428, 'norm': 10.101933022304928, 'temp': 0, 'p1': 0.727897949030449, 'cellulose': 0.040617677873810334, 'α': 0.04061767891631048, 'ext_l2': 0, 'ext_Gg2': 6623616609.0400715, 'ext_L2': 662488951234.2076, 'α0': 104.61167189671794, 'β0': 2.196279734587203, 'bg0': 0.33630926474919454, 'bg1': 0.102711358689182, 'bg2': 0.2647193287144612}",83.81741520449525,True
xs0,groups3,simple,,[0],130.0,"{'thickness': 4.812165046582971, 'norm': 6.945949344436601, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -4.473068540217355, 'bg1': 1.1155029529472813, 'bg2': 4.505498383543454}","{'thickness': 4.999169914768117, 'norm': 9.99569286109465, 'temp': 300.0, 'p1': -7.889355075001383, 'cellulose': np.float64(0.0003745708018104151), 'α': np.float64(0.9996254291981895), 'ext_l2': 0.0, 'ext_Gg2': 1625.0673175449654, 'ext_L2': 162192.08049030355, 'α0': 40.89879406473296, 'β0': 0.6064815926360269, 'bg0': -4.6581007179338485, 'bg1': 1.107584455050528, 'bg2': 4.505483440123498}","{'thickness': 1.5605449127295656, 'norm': 21.35417818406128, 'temp': 0, 'p1': 173.3030592642111, 'cellulose': 0.06488995075232935, 'α': 0.06488999958001068, 'ext_l2': 0, 'ext_Gg2': 2000.7041890367834, 'ext_L2': 7.311313532687326, 'α0': 2027.2891104150426, 'β0': 0.1834991713398775, 'bg0': 19.50777025831189, 'bg1': 6.677550086954823, 'bg2': 14.24315537488725}",224.3968435580692,True
xs0,groups3,simple,,[0],120.0,"{'thickness': 4.999966997367336, 'norm': 7.061471654790205, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -3.5339095616945997, 'bg1': 0.7314148095902056, 'bg2': 4.075614134897478}","{'thickness': 3.885664849761943, 'norm': 9.035407311207521, 'temp': 300.0, 'p1': -3.553746630578212, 'cellulose': np.float64(0.027821059019134203), 'α': np.float64(0.9721789409808659), 'ext_l2': 0.0, 'ext_Gg2': 53.48564067988282, 'ext_L2': 4220.548018118276, 'α0': 141.9526523629866, 'β0': 0.11908860935938202, 'bg0': -3.6779234864516184, 'bg1': 0.7302927867276594, 'bg2': 3.7829674697713926}","{'thickness': 1.3416962502265746, 'norm': 16.56096922980179, 'temp': 0, 'p1': 1.7317522722963818, 'cellulose': 0.046838786235628184, 'α': 0.046838785668332536, 'ext_l2': 0, 'ext_Gg2': 76522.2156621992, 'ext_L2': 7.839059463236615, 'α0': 100265000.23333798, 'β0': 0.06010493939896638, 'bg0': 467.28809910328187, 'bg1': 163.64792977182722, 'bg2': 333.57908419353225}",200.19163666578243,True
xs0,groups3,simple,,[0],220.0,"{'thickness': 4.103433386426328, 'norm': 3.6590438330699087, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 41.193920559599064, 'bg1': -11.829399185953662, 'bg2': -35.77351020392962}","{'thickness': 3.4504145502741714, 'norm': 7.228744073407539, 'temp': 300.0, 'p1': -2.81288909019157, 'cellulose': np.float64(0.05663163477554927), 'α': np.float64(0.9433683652244508), 'ext_l2': 0.0, 'ext_Gg2': 0.021991670417498277, 'ext_L2': 19.144348641475517, 'α0': 0.7113795838261251, 'β0': 0.749756665222548, 'bg0': 41.17661848629359, 'bg1': -11.837428760249168, 'bg2': -35.79782802821137}","{'thickness': 0.27334555674910593, 'norm': 3.1968063420922967, 'temp': 0, 'p1': 0.4612173031979067, 'cellulose': 0.024640300450449293, 'α': 0.024640300221391867, 'ext_l2': 0, 'ext_Gg2': 8.766133253077847e-06, 'ext_L2': 0.0019581938150099064, 'α0': 0.11268615207870458, 'β0': 0.12189621717476998, 'bg0': 0.6272952504446343, 'bg1': 0.29225014704530006, 'bg2': 0.6161678448257508}",304.6238674880758,True
xs0,groups3,simple,,[0],200.0,"{'thickness': 4.351613858485858, 'norm': 3.552773143855426, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.14794152625836432, 'bg1': -0.020079361042007804, 'bg2': 0.41314075561240315}","{'thickness': 3.9135124184250367, 'norm': 3.433917381252236, 'temp': 300.0, 'p1': -4.022903311168619, 'cellulose': np.float64(0.017586109983676112), 'α': np.float64(0.982413890016324), 'ext_l2': 0.0, 'ext_Gg2': 1294.1836929794265, 'ext_L2': 168159.55609371947, 'α0': 17.66984430836538, 'β0': 2.3969156335080313, 'bg0': -0.15704109938815236, 'bg1': 0.00486748106777668, 'bg2': 0.29532524931710213}","{'thickness': 1.7261601325712836, 'norm': 6.881644663290466, 'temp': 0, 'p1': 3.507540437981978, 'cellulose': 0.06059921055350035, 'α': 0.06059921248203229, 'ext_l2': 0, 'ext_Gg2': 11966.698309850579, 'ext_L2': 5.820425025340176, 'α0': 66.92543629834157, 'β0': 0.06219926737642614, 'bg0': 0.4348704406227196, 'bg1': 0.1281956067076587, 'bg2': 0.3547302202210854}",200.20136242478074,True
xs0,groups3,simple,,[0],70.0,"{'thickness': 3.078279816457421, 'norm': 2.0178936599071338, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0009573141578584909, 'bg1': -0.0008561150170862675, 'bg2': -0.0004898245679214597}","{'thickness': 2.8752108982378957, 'norm': 5.273432553162048, 'temp': 300.0, 'p1': -2.091458019423513, 'cellulose': np.float64(0.10992983290996176), 'α': np.float64(0.8900701670900382), 'ext_l2': 0.0, 'ext_Gg2': 7.458014373037947, 'ext_L2': 3.745587359771374, 'α0': 1.4186807158901686, 'β0': 1.816419483201001, 'bg0': -0.0009573141578584909, 'bg1': -0.0008561150170862675, 'bg2': -0.0004898248007521033}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",57.77271717634385,True
xs0,groups3,simple,,[0],10.0,"{'thickness': 2.856324719216917, 'norm': 1.9232843206041856, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.1439496137900278, 'bg1': 1.1533848010003567e-05, 'bg2': 0.29286449507344514}","{'thickness': 2.108662240248181, 'norm': 0.9942664209113954, 'temp': 300.0, 'p1': -4.180485128970078, 'cellulose': np.float64(0.015060791731512637), 'α': np.float64(0.9849392082684874), 'ext_l2': 0.0, 'ext_Gg2': 649.6016489807299, 'ext_L2': 65842.6176153688, 'α0': 3.939938330034714, 'β0': 2.7905141118598813, 'bg0': -0.1107784896157682, 'bg1': 0.022362980409525335, 'bg2': 0.13217299431562424}","{'thickness': 0.15155371783702676, 'norm': 0.22659834776620524, 'temp': 0, 'p1': 1.3449073859979266, 'cellulose': 0.019950308122773704, 'α': 0.0199503083849382, 'ext_l2': 0, 'ext_Gg2': 883169364.9187882, 'ext_L2': 89485175309.84587, 'α0': 0.8465611309764519, 'β0': 0.41633944475629675, 'bg0': 0.0001788963011660409, 'bg1': 0.00441474848476201, 'bg2': 0.01445929199173757}",0.9477230828075217,True
xs0,groups3,simple,,[0],210.0,"{'thickness': 3.8305525633442206, 'norm': 2.6867729934997624, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -5.245477363001555, 'bg1': 1.2908298927359283, 'bg2': 5.297287116991356}","{'thickness': 2.8973301369630864, 'norm': 3.398235654659746, 'temp': 300.0, 'p1': -1.9125496780314286, 'cellulose': np.float64(0.1286946799663259), 'α': np.float64(0.8713053200336741), 'ext_l2': 0.0, 'ext_Gg2': 105.58941396106248, 'ext_L2': 16847.401086198755, 'α0': 3.90034172996041, 'β0': 10.333674938194104, 'bg0': 3.039692659396678, 'bg1': -0.9564115919638425, 'bg2': -2.336988874594681}","{'thickness': 0.5505658021135488, 'norm': 3.48802383708418, 'temp': 0, 'p1': 0.5850961124960526, 'cellulose': 0.06560820723996276, 'α': 0.06560820752487732, 'ext_l2': 0, 'ext_Gg2': 43147.02752493727, 'ext_L2': 2976349.033132532, 'α0': 3.0934116295958125, 'β0': 12.589865069407237, 'bg0': 0.4248298534895867, 'bg1': 0.1277924260642656, 'bg2': 0.35180856658415155}",258.9042251285641,True
xs0,groups3,simple,,[0],230.0,"{'thickness': 3.845438901817925, 'norm': 3.25904762289594, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 3.8427784618688747, 'bg1': -1.166211182018742, 'bg2': -3.079500563791953}","{'thickness': 3.062741629649242, 'norm': 3.0640377753809247, 'temp': 300.0, 'p1': -2.590827790492151, 'cellulose': np.float64(0.06973106610003428), 'α': np.float64(0.9302689338999657), 'ext_l2': 0.0, 'ext_Gg2': 623.3406215102876, 'ext_L2': 62232.40703661526, 'α0': 24.557133363064413, 'β0': 5.4997161807836, 'bg0': 3.346540420781821, 'bg1': -1.0447842937428504, 'bg2': -2.6125851791584864}","{'thickness': 0.48577311747873214, 'norm': 2.590635036795127, 'temp': 0, 'p1': 0.7149999442769537, 'cellulose': 0.046381077337983204, 'α': 0.04638107746649339, 'ext_l2': 0, 'ext_Gg2': 1907828289.2771506, 'ext_L2': 190720246454.2602, 'α0': 107.15040849860424, 'β0': 2.8369010202656484, 'bg0': 0.03662312446838442, 'bg1': 0.020165284292266827, 'bg2': 0.00013889968237681835}",253.1648535519462,True
xs0,groups3,simple,,[0],160.0,"{'thickness': 4.649735983289725, 'norm': 6.011920730120543, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0004947710549458861, 'bg1': -0.0003764037974178791, 'bg2': -0.0004531441954895854}","{'thickness': 4.649734267823114, 'norm': 9.99999967377284, 'temp': 300.0, 'p1': -9.369947192714784, 'cellulose': np.float64(8.524062342739169e-05), 'α': np.float64(0.9999147593765727), 'ext_l2': 0.0, 'ext_Gg2': 720.6872831291428, 'ext_L2': 69672.78745925082, 'α0': 2.0034162189934004, 'β0': 0.5979030113703322, 'bg0': -0.0004947716370224953, 'bg1': -0.0003764037974178791, 'bg2': -0.00045314489398151636}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",450.32818903899897,True
xs0,groups3,simple,,"[0, 227]",110.0,"{'thickness': 2.1442512434357828, 'norm': 0.40287117757862834, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00032505858689546585, 'bg1': 0.0021941865561529994, 'bg2': -0.006578602711670101}","{'thickness': 2.694965050999013, 'norm': 2.5449984824182543, 'temp': 300.0, 'p1': -2.7749728646847824, 'cellulose': np.float64(0.0586916741178543), 'α': np.float64(0.9413083258821457), 'ext_l2': 0.0, 'ext_Gg2': 624.7424210761676, 'ext_L2': 37.92423408011114, 'α0': 0.30232200936874687, 'β0': 0.8752652657663692, 'bg0': 0.001214138581417501, 'bg1': -0.014264139230363071, 'bg2': -0.006578640430234373}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",339.9669573477909,True
xs0,groups3,simple,,"[0, 225]",20.0,"{'thickness': 3.031098613799481, 'norm': 0.46783702867630295, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -3.3420725010801107, 'bg1': 0.9961454283911735, 'bg2': 2.785459390725009}","{'thickness': 2.4326052384622985, 'norm': 0.8422910878268961, 'temp': 300.0, 'p1': -5.258188794931735, 'cellulose': np.float64(0.005177774127465173), 'α': np.float64(0.9948222258725349), 'ext_l2': 0.0, 'ext_Gg2': 1352.532401410767, 'ext_L2': 135227.6031531522, 'α0': 1.36078343885355, 'β0': 5.344691740209421, 'bg0': -3.3436525968136266, 'bg1': 0.9937328653177246, 'bg2': 2.788027514354326}","{'thickness': 3.4091280730715727, 'norm': 3.346382105020403, 'temp': 0, 'p1': 35.70630843276637, 'cellulose': 0.1839219365871266, 'α': 0.1839219636628143, 'ext_l2': 0, 'ext_Gg2': 139107884.4391289, 'ext_L2': 13927202811.847595, 'α0': 1.6793203216804062, 'β0': 13.617452208726116, 'bg0': 2.111313826669488, 'bg1': 0.6523722349360661, 'bg2': 1.6762741597686759}",140.33631139404596,True
xs0,groups3,simple,,"[0, 234]",40.0,"{'thickness': 4.999977203833168, 'norm': 4.3482798364511455, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 3.658925301162526, 'bg1': -0.9417663811473176, 'bg2': -3.517269005533308}","{'thickness': 3.1935030236349027, 'norm': 9.965954719018915, 'temp': 300.0, 'p1': -1.3802845509376223, 'cellulose': np.float64(0.20096330351117125), 'α': np.float64(0.7990366964888287), 'ext_l2': 0.0, 'ext_Gg2': 6.2542424461486945, 'ext_L2': 711.6557245029909, 'α0': 2.6471867162021656, 'β0': 3.207421143683557, 'bg0': 3.6519504993921146, 'bg1': -0.9455451413523406, 'bg2': -3.5340066344942898}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",228.9421629100618,True
