xs,groups,filter_type,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success,error
xs0,groups3,poisson,"[115, 211, 474, 687, 754, 922, 1007, 1031, 1146, 1342, 1430, 1508, 1560, 1616, 1672, 1851, 2361, 2461, 2598, 2707, 2806, 2860, 2885, 2933, 3019, 3083, 3481, 3581, 3780, 3858, 3923, 4102, 4177, 4445, 4823, 4899]",220.0,"{'thickness': 0.2237960379510856, 'norm': 0.11796857451298684, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.3445785497315228, 'bg1': 0.108749441918917, 'bg2': 0.3261258840793744}","{'thickness': 1.1858136692564358, 'norm': 0.23208385889649852, 'temp': 300.0, 'p1': -9.437505826330195, 'cellulose': np.float64(7.967254569810467e-05), 'α': np.float64(0.9999203274543019), 'ext_l2': 0.0, 'ext_Gg2': 4964.939674049347, 'ext_L2': 500334.91193469014, 'α0': 119.61953161320083, 'β0': 35.46852620216023, 'bg0': -0.3615219355560839, 'bg1': 0.12185800343286246, 'bg2': 0.2715172009775415}","{'thickness': 26.160039119850282, 'norm': 1.569334784836086, 'temp': 0, 'p1': 16052.4005634739, 'cellulose': 1.2788337227368582, 'α': 1.2788384526089323, 'ext_l2': 0, 'ext_Gg2': 2113285903.6957214, 'ext_L2': 240040862799.4367, 'α0': 4940006.518834076, 'β0': 939.6013289592834, 'bg0': 2.1642069891140707, 'bg1': 4.613962050532072e-07, 'bg2': 0.9902201347715011}",1363.2339268964488,True,
xs0,groups3,poisson,"[181, 194, 303, 386, 529, 734, 739, 750, 825, 1192, 1315, 1423, 1515, 1628, 1745, 1802, 1857, 1917, 2187, 2368, 2488, 2599, 2623, 2818, 2861, 2964, 3281, 3653, 3965, 4000, 4238, 4276, 4331, 4589, 4609, 4678, 4700]",10.0,"{'thickness': 0.7421551755547062, 'norm': 0.19383420447658195, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0007905666716396809, 'bg1': -0.0005037994123995304, 'bg2': -0.0013754199026152492}","{'thickness': 0.7968536017742484, 'norm': 0.19904203428455666, 'temp': 300.0, 'p1': -7.219889420564779, 'cellulose': np.float64(0.0007313480841703025), 'α': np.float64(0.9992686519158298), 'ext_l2': 0.0, 'ext_Gg2': 709.799223711658, 'ext_L2': 93251.56957726133, 'α0': 14.469826995849607, 'β0': 14.471857388245617, 'bg0': -0.0007905763341113925, 'bg1': -0.0005038047675043344, 'bg2': -0.0013754199026152492}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",26.898195484700228,True,
xs0,groups3,poisson,"[45, 201, 367, 469, 661, 802, 1017, 1174, 1451, 1579, 1663, 1671, 1826, 1868, 1963, 2018, 2258, 2592, 2643, 2882, 2890, 2940, 3083, 3235, 3255, 3387, 3618, 3772, 3946, 4262, 4365, 4442, 4662, 4703, 4821, 4863, 4920]",60.0,"{'thickness': 0.03352223102906393, 'norm': 0.1134470055474626, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.09848696098197252, 'bg1': 0.037280921707861125, 'bg2': 0.043636979535222054}","{'thickness': 0.11042839458431597, 'norm': 0.11870065766424648, 'temp': 300.0, 'p1': -9.103323473658174, 'cellulose': np.float64(0.00011128292086877254), 'α': np.float64(0.9998887170791312), 'ext_l2': 0.0, 'ext_Gg2': 2266.0793610292662, 'ext_L2': 299148.91395982914, 'α0': 165.2088809159041, 'β0': 43.807486835592016, 'bg0': -0.09848696098197252, 'bg1': 0.03728091437369585, 'bg2': 0.043636920978315175}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",19.644142030020408,True,
xs0,groups3,poisson,"[83, 411, 453, 658, 858, 909, 1073, 1095, 1185, 1429, 1757, 1891, 1908, 2072, 2103, 2151, 2249, 2301, 2380, 2454, 2495, 2517, 2541, 2745, 2936, 2968, 3164, 3286, 3601, 3623, 3653, 3808, 3840, 3877, 3944, 4021, 4803]",100.0,"{'thickness': 1.0378463000620468, 'norm': 0.24625372595703704, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00017461879178881645, 'bg1': -0.0009463350288569927, 'bg2': 0.003050857107155025}","{'thickness': 1.1924260447019817, 'norm': 0.36067423688668965, 'temp': 300.0, 'p1': -6.185119634853699, 'cellulose': np.float64(0.002055620826371211), 'α': np.float64(0.9979443791736288), 'ext_l2': 0.0, 'ext_Gg2': 0.6554607463188367, 'ext_L2': 73.74158033524037, 'α0': 0.7990516352211663, 'β0': 3.0598348687694785, 'bg0': -0.0058147943345829844, 'bg1': 0.015483693918213248, 'bg2': -0.045603187289088964}","{'thickness': 1.1337312170189078, 'norm': 0.475346657678996, 'temp': 0, 'p1': 82.59793635744985, 'cellulose': 0.16944101420948354, 'α': 0.1694409829222528, 'ext_l2': 0, 'ext_Gg2': 0.0006830991399354581, 'ext_L2': 5.383177965666267, 'α0': 0.4273732720246595, 'β0': 3.497538423399473, 'bg0': 47.51145879700239, 'bg1': 12.172384073266407, 'bg2': 46.47626058777368}",754.5722425843811,True,
xs0,groups3,poisson,"[197, 225, 256, 303, 415, 597, 693, 701, 749, 856, 966, 1057, 1175, 1572, 1733, 1928, 2401, 2431, 2443, 2871, 3103, 3124, 3246, 3255, 3379, 3619, 3798, 3948, 3966, 4188, 4268, 4347, 4437]",70.0,"{'thickness': 2.993345636803202, 'norm': 0.7368295946568211, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -5.288718356867321, 'bg1': 1.285344876931049, 'bg2': 5.401848213397898}","{'thickness': 0.5973142134567797, 'norm': 0.16618458854470558, 'temp': 300.0, 'p1': 10.20008292783211, 'cellulose': np.float64(0.9999628341449941), 'α': np.float64(3.716585500586902e-05), 'ext_l2': 0.0, 'ext_Gg2': 8224.711737856656, 'ext_L2': 997820.8676551093, 'α0': 1218.8553387060385, 'β0': 9986.60940754127, 'bg0': 4.063996170531027, 'bg1': -1.2929284245474264, 'bg2': -3.0875766499666497}","{'thickness': 47.75287648582128, 'norm': 10.725913985789536, 'temp': 0, 'p1': 4821958.662975327, 'cellulose': 179.20607676122273, 'α': 179.20555533695838, 'ext_l2': 0, 'ext_Gg2': 1117391679792.7607, 'ext_L2': 149686617753506.5, 'α0': 4.2935711135830835e+17, 'β0': 2.596380263058466e+17, 'bg0': 7.3815914326017555, 'bg1': 2.0282062504567047, 'bg2': 6.7084871653282985}",292.0596045928799,True,
xs0,groups3,poisson,"[12, 122, 216, 302, 329, 388, 714, 862, 880, 960, 1216, 1296, 1370, 1392, 1517, 1646, 1848, 1863, 2258, 2686, 2707, 2807, 3090, 3244, 3284, 3406, 3575, 3650, 3873, 3979, 3998, 4015, 4306, 4577, 4679, 4709, 4861, 4982]",130.0,"{'thickness': 0.33844630209708154, 'norm': 0.1660032139879833, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.009587614913471043, 'bg1': 0.004707031883299351, 'bg2': -0.00737710774410516}","{'thickness': 0.48716465324082, 'norm': 0.181319008218974, 'temp': 300.0, 'p1': -5.553265266178013, 'cellulose': np.float64(0.003859828359676554), 'α': np.float64(0.9961401716403235), 'ext_l2': 0.0, 'ext_Gg2': 1503.8251384830098, 'ext_L2': 150355.64535658548, 'α0': 69.83559058486979, 'β0': 3.2272138797888954, 'bg0': -0.009587614913471043, 'bg1': 0.004707033163867891, 'bg2': -0.00737710774410516}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",964.6178353263901,True,
xs0,groups3,poisson,"[106, 181, 202, 297, 362, 479, 664, 842, 1052, 1319, 1337, 1371, 1386, 1418, 1549, 1663, 1705, 2100, 2107, 2426, 2779, 2830, 2927, 3037, 3079, 3311, 3486, 3758, 3899, 4183, 4244, 4292, 4389, 4613, 4793, 4821, 4914, 4921]",60.0,"{'thickness': 0.19492054785989588, 'norm': 0.13018513388293002, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.009181398549117148, 'bg1': 0.0021298376377671957, 'bg2': 0.010931622702628374}","{'thickness': 0.8036303774756687, 'norm': 0.29829605200176734, 'temp': 300.0, 'p1': -12.171095868366127, 'cellulose': np.float64(5.1779514839409466e-06), 'α': np.float64(0.9999948220485161), 'ext_l2': 0.0, 'ext_Gg2': 522.0982467443347, 'ext_L2': 657.5832713384133, 'α0': 911.2898797238528, 'β0': 210.14610947372265, 'bg0': 0.011575616430491209, 'bg1': 0.02972166473045945, 'bg2': -0.08661413355730474}","{'thickness': 1.849414597374883, 'norm': 1.2028311744901177, 'temp': 0, 'p1': 220280.16329626186, 'cellulose': 1.1405940912422103, 'α': 1.1405215730036462, 'ext_l2': 0, 'ext_Gg2': 57816484.8909887, 'ext_L2': 72785500.63905327, 'α0': 6419363556299.052, 'β0': 6403247722.562624, 'bg0': 2.5358200049359834, 'bg1': 0.6904653081738099, 'bg2': 2.264289079946178}",192.48154351290253,True,
xs0,groups3,poisson,"[215, 263, 477, 549, 737, 980, 1084, 1267, 1433, 1467, 1563, 1611, 1681, 1714, 1783, 1886, 1959, 2200, 2248, 2358, 2434, 2507, 2594, 2615, 2853, 2998, 3207, 3345, 3391, 3501, 3729, 4090, 4150, 4422, 4446, 4748, 4845]",190.0,"{'thickness': 0.08896156863046345, 'norm': 0.13022818980861223, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0001001822529360652, 'bg1': 0.000279267318546772, 'bg2': -0.0015149213140830398}","{'thickness': 0.7236933603130138, 'norm': 0.19503494944485994, 'temp': 300.0, 'p1': -9.471063912684826, 'cellulose': np.float64(7.704345388598765e-05), 'α': np.float64(0.9999229565461141), 'ext_l2': 0.0, 'ext_Gg2': 2323.886296814715, 'ext_L2': 461254.6227337265, 'α0': 494.7135487934179, 'β0': 87.71622202661018, 'bg0': -0.0001001822529360652, 'bg1': 0.000279267318546772, 'bg2': -0.0015149213140830398}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",726.9961166611181,True,
xs0,groups3,poisson,"[254, 524, 565, 665, 796, 944, 1057, 1098, 1332, 1454, 1544, 1968, 2121, 2157, 2176, 2218, 2285, 2571, 2658, 2729, 3037, 3268, 3365, 3487, 3517, 3662, 3691, 3845, 3904, 4035, 4244, 4521, 4614, 4721, 4844, 4858]",120.0,"{'thickness': 0.09864626779156421, 'norm': 0.12182994298706876, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.008225621073506773, 'bg1': 0.01563544338569045, 'bg2': -0.06322740367613733}","{'thickness': 0.2456288410221369, 'norm': 0.1307630827496381, 'temp': 300.0, 'p1': -4.68781398644575, 'cellulose': np.float64(0.009122798648214156), 'α': np.float64(0.9908772013517857), 'ext_l2': 0.0, 'ext_Gg2': 1236.8946928369207, 'ext_L2': 123872.22234064626, 'α0': 606.5268496708494, 'β0': 136.765993796589, 'bg0': 0.009778765146620572, 'bg1': 0.016665357747115195, 'bg2': -0.05287106835749}","{'thickness': 0.36405287745699333, 'norm': 0.12156520490407356, 'temp': 0, 'p1': 103.3640581880701, 'cellulose': 0.9343669729631354, 'α': 0.9343668625863402, 'ext_l2': 0, 'ext_Gg2': 13523888575.188984, 'ext_L2': 1351900847051.7168, 'α0': 2953904429374.849, 'β0': 16926389.967848845, 'bg0': 0.402213726743341, 'bg1': 0.12266677528276146, 'bg2': 0.3485934324048573}",300.9428199330853,True,
xs0,groups3,poisson,"[381, 727, 907, 1045, 1162, 1257, 1539, 1594, 1672, 1679, 1708, 1889, 1897, 2104, 2117, 2291, 2306, 2548, 2619, 2834, 3404, 3587, 3595, 3627, 3633, 3718, 3892, 3905, 3964, 4062, 4094, 4142, 4188, 4332, 4447, 4605, 4793, 4817, 4840]",20.0,"{'thickness': 0.6093881405235607, 'norm': 0.19312503472580222, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0008974121883511543, 'bg1': -0.013391283457167447, 'bg2': 0.03849013487342745}","{'thickness': 0.640703157589003, 'norm': 0.20305766893470792, 'temp': 300.0, 'p1': -5.31033243742203, 'cellulose': np.float64(0.004915997684108899), 'α': np.float64(0.9950840023158911), 'ext_l2': 0.0, 'ext_Gg2': 34.6070025114259, 'ext_L2': 3556.3211317909404, 'α0': 2.327308614338498, 'β0': 4.968876248685935, 'bg0': 0.0015582104679197073, 'bg1': -0.008934362325817347, 'bg2': 0.03340155479963869}","{'thickness': 2.8908992200797052, 'norm': 0.00013451825949773664, 'temp': 0, 'p1': 87.61032521714543, 'cellulose': 0.42857487524760746, 'α': 0.42857492710461953, 'ext_l2': 0, 'ext_Gg2': 839611.9034863338, 'ext_L2': 83801394.04586083, 'α0': 3.5950526678842767, 'β0': 7.370432182993091, 'bg0': 0.8767288031626576, 'bg1': 0.14229001045685025, 'bg2': 0.5350207172804736}",33.16459664638093,True,
xs0,groups3,poisson,"[6, 20, 58, 135, 256, 519, 577, 638, 666, 723, 1062, 1074, 1185, 1212, 1348, 1430, 1622, 1668, 2126, 2186, 2539, 2581, 2672, 3009, 3014, 3026, 3034, 3153, 3380, 3396, 3398, 3401, 3849, 4001, 4159, 4299, 4429, 4573, 4744, 4893]",10.0,"{'thickness': 2.6377134346304496, 'norm': 1.2425852413543395, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 2.63771180503991, 'norm': 1.6887486511319996, 'temp': 300.0, 'p1': -2.3650181270571764, 'cellulose': np.float64(0.08587943114124776), 'α': np.float64(0.9141205688587521), 'ext_l2': 0.0, 'ext_Gg2': 18.114650100041207, 'ext_L2': 1820.1404129405962, 'α0': 1.1646975573291816, 'β0': 1.6326967443977904, 'bg0': 0.017054448486305773, 'bg1': -0.015910095651634037, 'bg2': 0.08330001775175333}","{'thickness': 4.87160789466168, 'norm': 13.324489356177077, 'temp': 0, 'p1': 9.850706345102973, 'cellulose': 0.7733213712884676, 'α': 0.7733213732280267, 'ext_l2': 0, 'ext_Gg2': 53070.308892105975, 'ext_L2': 7497901.780085268, 'α0': 2.1701067887800014, 'β0': 0.9736940173310156, 'bg0': 0.48436852452900736, 'bg1': 1.6743206001121133e-06, 'bg2': 0.7930086504458487}",8.941188965859132,True,
xs0,groups3,poisson,"[0, 411, 436, 631, 670, 693, 736, 891, 981, 1020, 1080, 1214, 1378, 1399, 1530, 1545, 1608, 1624, 2208, 2296, 2357, 2644, 2955, 3253, 3328, 3596, 3616, 3641, 3796, 3919, 4086, 4270, 4295, 4445, 4621, 4674, 4780, 4897]",120.0,"{'thickness': 0.19340613179379157, 'norm': 0.134226485090998, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.003416847437620163, 'bg1': 0.0024567865766584873, 'bg2': -0.008716116193681955}","{'thickness': 0.08084121213961126, 'norm': 0.11648423268771194, 'temp': 300.0, 'p1': -2.2121579570672356, 'cellulose': np.float64(0.09866400104397154), 'α': np.float64(0.9013359989560285), 'ext_l2': 0.0, 'ext_Gg2': 5639.535099516159, 'ext_L2': 563541.0049807176, 'α0': 389.6115568527994, 'β0': 257.5867080854107, 'bg0': -0.00128228310495615, 'bg1': 0.0055851907236501575, 'bg2': -0.03151513414923102}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1994.3495812385522,True,
xs0,groups3,poisson,"[80, 340, 412, 419, 509, 613, 711, 767, 876, 882, 1225, 1255, 1333, 1357, 1366, 1406, 1572, 1800, 1880, 2070, 2488, 2503, 2604, 2738, 3136, 3305, 3370, 3488, 3666, 3882, 4166, 4290, 4329, 4529, 4663, 4831, 4959]",20.0,"{'thickness': 1.147803530253203, 'norm': 0.33372705342051157, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.013302643201313913, 'bg1': -0.047856987453997135, 'bg2': 0.14003202179446816}","{'thickness': 0.8400312940588748, 'norm': 0.3978562167678644, 'temp': 300.0, 'p1': 10.234386515823982, 'cellulose': np.float64(0.9999640874028711), 'α': np.float64(3.591259712882326e-05), 'ext_l2': 0.0, 'ext_Gg2': 5570.541096555111, 'ext_L2': 556699.8163897393, 'α0': 48.73333635898968, 'β0': 64.48344599943256, 'bg0': -0.008483626297675073, 'bg1': -0.06927351572085172, 'bg2': 0.2563333378639072}","{'thickness': 82.10701187598052, 'norm': 33.36990100755029, 'temp': 0, 'p1': 1449864.0784286242, 'cellulose': 52.06697011226332, 'α': 52.06651458278085, 'ext_l2': 0, 'ext_Gg2': 928147139316.4222, 'ext_L2': 93030794532328.9, 'α0': 659847.2101488195, 'β0': 2246795.149198206, 'bg0': 1.6532184075396947, 'bg1': 0.1152183306009579, 'bg2': 3.0258673516942953}",272.22682767008854,True,
xs0,groups3,poisson,"[200, 223, 279, 842, 1168, 1405, 1439, 1464, 1529, 1638, 1683, 1834, 1883, 1915, 1936, 2137, 2146, 2191, 2198, 2221, 2379, 2591, 2656, 3137, 3158, 3322, 3388, 3427, 3694, 3884, 3890, 4123, 4379, 4429, 4493, 4711, 4786, 4892, 4922]",40.0,"{'thickness': 0.08649061685267051, 'norm': 0.1210664526141858, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.002790275146253407, 'bg1': 0.0027478327974677086, 'bg2': -0.013130655977874994}","{'thickness': 0.1540482363793208, 'norm': 0.11344479346913285, 'temp': 300.0, 'p1': 2.221790206260284, 'cellulose': np.float64(0.9021892840511361), 'α': np.float64(0.09781071594886394), 'ext_l2': 0.0, 'ext_Gg2': 1770.2932997398768, 'ext_L2': 37579.36547731677, 'α0': 330.25538636698195, 'β0': 302.81638689123474, 'bg0': 0.008451280533336103, 'bg1': 0.0066867939895018935, 'bg2': -0.004906029906123877}","{'thickness': 74.19018005906541, 'norm': 27.98150275297881, 'temp': 0, 'p1': 0.00293656159579909, 'cellulose': 0.0002591332921018564, 'α': 0.00025913329456373255, 'ext_l2': 0, 'ext_Gg2': 35480922209.65352, 'ext_L2': 753118540012.3352, 'α0': 37798464349964.695, 'β0': 7886577584567.938, 'bg0': 38.6099986071817, 'bg1': 1.439339318150126, 'bg2': 5.13395293853196}",490.7139860290673,True,
xs0,groups3,poisson,"[234, 548, 649, 692, 877, 941, 964, 1484, 1529, 1563, 1693, 1826, 1859, 1942, 2112, 2182, 2502, 2547, 2597, 3132, 3161, 3388, 3453, 3664, 3847, 3881, 3920, 3971, 4060, 4148, 4207, 4428, 4709, 4748, 4841]",130.0,"{'thickness': 0.311274284085625, 'norm': 0.10000005426571328, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.5779514932073653, 'bg1': 0.15666908107232302, 'bg2': 0.6311106190551072}","{'thickness': 0.32863610006708344, 'norm': 0.10012097915867069, 'temp': 300.0, 'p1': -4.544537572619257, 'cellulose': np.float64(0.010513379362163367), 'α': np.float64(0.9894866206378367), 'ext_l2': 0.0, 'ext_Gg2': 2315.7823468979627, 'ext_L2': 296308.1491695415, 'α0': 6.290901773923143, 'β0': 2.969808544719894, 'bg0': -0.5969646931625903, 'bg1': 0.17216576915234327, 'bg2': 0.5798078592633829}","{'thickness': 37.26408453740192, 'norm': 7.798963183322695, 'temp': 0, 'p1': 884.7903031645399, 'cellulose': 9.20433924259232, 'α': 9.204339412581808, 'ext_l2': 0, 'ext_Gg2': 26027367351.33946, 'ext_L2': 3343516247170.485, 'α0': 81.82271263398636, 'β0': 17.159526639228492, 'bg0': 16.186409682833762, 'bg1': 2.272481229348962, 'bg2': 6.852032195363519}",354.1933360848383,True,
xs0,groups3,poisson,"[33, 107, 147, 186, 393, 599, 872, 891, 1081, 1093, 1119, 1134, 1264, 1315, 1614, 1655, 1670, 1705, 1883, 2163, 2379, 2543, 2677, 2789, 2890, 3029, 3294, 3338, 3359, 3477, 3520, 3654, 3999, 4151, 4348, 4474, 4585, 4611, 4666]",50.0,"{'thickness': 0.9450852956522517, 'norm': 0.19069296481116105, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0017569044139236212, 'bg1': 0.013197202933952212, 'bg2': -0.041983332484960556}","{'thickness': 1.6966611489683392, 'norm': 0.561862527639218, 'temp': 300.0, 'p1': -6.079882145504408, 'cellulose': np.float64(0.0022832213112642576), 'α': np.float64(0.9977167786887357), 'ext_l2': 0.0, 'ext_Gg2': 540.8908096744874, 'ext_L2': 50063.89382362741, 'α0': 0.3003425068527303, 'β0': 0.7659667736263761, 'bg0': -0.009020394296385348, 'bg1': 0.01573744206689298, 'bg2': -0.08004709321539849}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",426.15413183912295,True,
xs0,groups3,poisson,"[44, 82, 231, 397, 590, 625, 782, 937, 960, 1416, 1630, 1726, 1770, 1856, 1930, 1967, 1999, 2047, 2129, 2193, 2373, 2405, 2436, 2670, 2748, 2775, 2923, 3096, 3276, 3317, 3555, 3673, 4245, 4358, 4434, 4652, 4680, 4920]",220.0,"{'thickness': 0.08949020083120623, 'norm': 0.11878516474162751, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00017030921299010515, 'bg1': -0.0015071785310283303, 'bg2': 0.004522520350292325}","{'thickness': 0.13555147026890202, 'norm': 0.12343321714789102, 'temp': 300.0, 'p1': -9.125024603917923, 'cellulose': np.float64(0.00010889423106063398), 'α': np.float64(0.9998911057689392), 'ext_l2': 0.0, 'ext_Gg2': 1235.4931192878864, 'ext_L2': 123581.80270465024, 'α0': 40.11849290788026, 'β0': 77.66566505982969, 'bg0': -0.0005734195001423359, 'bg1': -0.0014042591210454702, 'bg2': 0.00310792145319283}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",378.690423979314,True,
